transaction_id,amount,transaction_type,time_of_day,customer_id,location,flagged_fraud
3665,5516.088019544557,credit,afternoon,693,online,no
3666,4387.4043463509615,refund,afternoon,674,online,no
3667,8393.412145853183,credit,night,128,in-store,no
3668,1615.1890512713333,debit,afternoon,767,online,no
3669,259.4669045493255,refund,morning,294,online,no
3670,4495.897291621957,refund,night,441,online,no
3671,2382.4107819550522,credit,night,869,online,no
3672,505.6475896549861,credit,evening,388,online,no
3673,7248.736885607813,debit,afternoon,766,online,no
3674,1124.8140695729023,refund,night,642,in-store,no
3675,6087.1118050776395,credit,night,524,in-store,no
3676,2817.6870041672228,debit,morning,547,in-store,no
3677,1743.22554304667,credit,evening,710,online,no
3678,3803.7177139639816,refund,night,760,in-store,no
3679,8016.443304467307,credit,morning,110,online,yes
3680,3927.014833276681,refund,night,328,online,no
3681,7510.188795618446,credit,night,405,online,no
3682,1263.6081050235155,refund,night,245,online,no
3683,7729.98648245414,debit,morning,762,online,no
3684,2376.96391581742,refund,afternoon,878,in-store,no
3685,6777.157367589839,debit,night,829,in-store,no
3686,5662.157732861553,refund,night,163,in-store,no
3687,9292.155724944756,debit,afternoon,560,online,no
3688,3879.351954573387,credit,night,399,in-store,no
3689,670.9902364560601,refund,evening,583,online,no
3690,201.3633006570165,credit,night,399,in-store,no
3691,8270.317024117803,debit,evening,493,in-store,no
3692,5252.109020237707,refund,afternoon,646,in-store,no
3693,7754.688077831143,refund,morning,239,in-store,no
3694,2351.9117441150315,credit,afternoon,465,in-store,no
3695,3457.386617677205,refund,night,580,in-store,no
3696,310.7376833910762,refund,evening,790,online,no
3697,9615.30832249538,credit,morning,32,online,no
3698,6682.000387941126,refund,night,123,online,no
3699,9332.718826715469,credit,morning,534,online,no
3700,2662.3091102164326,credit,morning,667,online,no
3701,6118.521476144352,credit,night,110,in-store,no
3702,6788.214683243452,credit,afternoon,271,online,no
3703,3182.3215055733085,credit,night,380,online,no
3704,8482.611257806144,debit,night,300,online,no
3705,9472.143014373476,debit,afternoon,627,online,no
3706,8849.702625783084,credit,evening,982,online,no
3707,7393.279089634331,debit,night,732,online,no
3708,2781.872150452291,debit,morning,742,online,no
3709,2823.344260635261,refund,night,764,online,no
3710,9633.969601255918,credit,night,249,online,no
3711,112.74211439756337,debit,morning,521,in-store,no
3712,7163.339232689023,refund,afternoon,34,online,no
3713,7065.399163927069,refund,evening,228,online,no
3714,6230.6685140884765,credit,evening,585,in-store,no
3715,9901.187372407789,credit,morning,399,in-store,no
3716,3125.6755632796153,refund,afternoon,958,online,no
3717,3406.3189192945492,credit,night,813,online,no
3718,798.6046354360899,credit,night,724,online,no
3719,4433.553384071937,refund,night,584,in-store,no
3720,2617.8747770861323,refund,night,570,online,no
3721,3440.433154754666,credit,night,220,in-store,no
3722,8347.372184653721,debit,morning,371,in-store,no
3723,9355.490290139682,credit,night,787,in-store,no
3724,1865.4733893318044,debit,night,761,in-store,no
3725,3731.3642262191242,refund,afternoon,528,in-store,no
3726,9287.019315532787,debit,night,75,online,no
3727,627.4665222853341,refund,evening,618,online,no
3728,932.6816758326713,credit,morning,136,in-store,no
3729,1636.2819821702315,credit,morning,929,in-store,no
3730,5956.176212927478,refund,morning,74,in-store,no
3731,1513.2179873499147,refund,evening,254,in-store,no
3732,9681.083050692827,refund,night,18,online,no
3733,4472.678127312618,credit,morning,931,in-store,no
3734,5020.164423898163,credit,evening,43,in-store,no
3735,2474.1195718960107,debit,afternoon,50,online,no
3736,4714.892921822988,refund,night,515,online,no
3737,6622.517190043745,debit,evening,744,online,no
3738,7514.259598170887,credit,night,731,online,no
3739,7541.142146272031,debit,afternoon,571,in-store,no
3740,5783.132215813943,debit,evening,796,in-store,no
3741,9044.554152188633,credit,night,814,in-store,no
3742,8175.904394588033,credit,evening,576,in-store,no
3743,7572.910665839268,refund,morning,582,in-store,no
3744,565.4991615878016,debit,night,303,in-store,no
3745,78.71084257429665,credit,evening,142,in-store,no
3746,2132.348299182775,credit,morning,903,in-store,no
3747,6638.600703195389,debit,afternoon,202,in-store,no
3748,4117.862913936633,credit,night,207,online,no
3749,4030.0385304001243,refund,night,415,in-store,no
3750,8847.023013413842,refund,afternoon,221,online,no
3751,8956.67285283707,debit,morning,362,online,no
3752,9092.660887895321,refund,afternoon,758,online,no
3753,3145.6419843851227,credit,night,81,online,yes
3754,6913.647569265225,credit,evening,763,in-store,no
3755,2723.615480930953,credit,morning,563,online,no
3756,1914.1922324137533,credit,morning,285,online,no
3757,1854.4782489002184,debit,morning,369,in-store,no
3758,3427.6551324273046,refund,afternoon,492,online,no
3759,4305.276621600419,refund,afternoon,911,in-store,no
3760,8311.182218840133,credit,evening,896,in-store,no
3761,1207.712023792394,debit,evening,346,in-store,no
3762,7351.909215474993,credit,morning,204,in-store,no
3763,5319.234592751161,credit,evening,25,online,no
3764,2886.5739733331648,debit,afternoon,957,in-store,no
3765,4933.2676494829175,debit,evening,553,online,no
3766,3006.421277072456,credit,afternoon,69,online,no
3767,5964.858732830677,refund,evening,516,in-store,no
3768,4344.100789323889,credit,night,492,online,no
3769,1652.4112354979986,refund,afternoon,240,in-store,no
3770,1174.6649148114102,refund,night,361,online,no
3771,5471.4898639005805,debit,afternoon,441,online,no
3772,9025.106202528174,debit,evening,31,online,no
3773,3446.1372887112784,credit,night,899,online,no
3774,7332.671071154006,refund,evening,629,in-store,no
3775,6590.026935848272,refund,afternoon,707,in-store,no
3776,9316.233593951716,credit,night,602,online,no
3777,8211.600362818417,credit,morning,690,online,no
3778,5670.386536465575,credit,evening,657,online,yes
3779,6573.734677358732,debit,afternoon,956,online,no
3780,8984.880801174508,credit,night,714,in-store,no
3781,4001.1926580234785,credit,evening,322,online,no
3782,3274.679111519196,refund,night,344,online,no
3783,118.00272551561143,credit,evening,715,online,no
3784,8267.245231172728,refund,evening,536,in-store,yes
3785,8011.797197029615,refund,evening,355,online,no
3786,1053.5006358205123,debit,night,471,in-store,no
3787,5772.805237515676,credit,night,928,in-store,no
3788,4645.177164687205,credit,evening,983,online,no
3789,1195.9038641360235,refund,morning,994,online,no
3790,9805.876588336629,debit,morning,105,online,no
3791,2154.811915758921,debit,morning,787,in-store,no
3792,681.6694591047059,credit,afternoon,322,in-store,no
3793,5952.525321224077,refund,morning,572,online,no
3794,7391.278104558996,credit,night,883,in-store,no
3795,334.1100260113978,credit,morning,962,online,no
3796,6590.589210882951,credit,night,527,online,no
3797,5327.59584075503,credit,afternoon,504,online,no
3798,1041.6174386617336,refund,night,85,online,no
3799,1733.513530694157,debit,night,931,online,yes
3800,5684.063230187644,credit,night,709,online,no
3801,2970.612558997751,credit,morning,235,in-store,no
3802,9383.774129226647,credit,evening,923,in-store,no
3803,8189.214892545668,credit,night,856,in-store,no
3804,9835.836393071493,debit,morning,263,online,no
3805,2604.1116811146358,debit,morning,6,online,no
3806,9697.53909165179,debit,morning,494,online,no
3807,4318.026359217663,debit,evening,893,in-store,no
3808,3481.712765184409,credit,evening,289,online,no
3809,512.9917744238389,refund,evening,570,in-store,no
3810,537.1249260174302,debit,evening,945,online,no
3811,6923.19244690708,debit,afternoon,657,in-store,no
3812,4584.710654395939,credit,evening,878,online,no
3813,2272.951044100696,credit,evening,554,online,no
3814,6143.563360189074,credit,evening,350,in-store,no
3815,2536.0526013186104,credit,night,200,in-store,no
3816,5780.541225900782,refund,night,936,in-store,no
3817,3598.4953823570763,refund,evening,686,online,no
3818,8237.286743852072,debit,afternoon,967,in-store,no
3819,8208.754646060126,refund,night,966,in-store,no
3820,4778.730477242789,debit,morning,964,online,no
3821,3514.682902256806,debit,night,897,online,no
3822,3631.9723676253543,refund,morning,335,in-store,no
3823,8059.088111425497,debit,night,607,online,no
3824,3288.5130331481437,credit,evening,217,in-store,no
3825,2098.5031433313916,debit,night,623,in-store,no
3826,856.0365353343152,credit,evening,353,in-store,no
3827,4672.2642776352395,refund,evening,692,online,no
3828,4826.4996682092205,refund,night,675,in-store,no
3829,8410.678016925043,debit,morning,631,in-store,no
3830,2220.174577496179,credit,morning,325,online,no
3831,3816.1028239473153,debit,night,901,in-store,no
3832,8085.9733315479725,refund,evening,228,in-store,no
3833,8237.999871382246,debit,morning,145,in-store,no
3834,3852.2646490278944,debit,afternoon,949,online,no
3835,4596.648992633942,credit,evening,308,in-store,no
3836,3039.8260495843365,refund,night,654,online,yes
3837,9326.223235408928,debit,evening,634,online,no
3838,1195.2512197583874,credit,afternoon,285,in-store,no
3839,9338.156735784685,debit,afternoon,392,in-store,no
3840,6841.825853835079,credit,morning,738,online,no
3841,5320.405805340444,credit,afternoon,360,in-store,no
3842,336.26401723711376,debit,evening,769,in-store,yes
3843,4761.205956301863,refund,morning,797,online,no
3844,4083.4035689772954,refund,afternoon,932,in-store,no
3845,1620.5759316314743,credit,morning,947,in-store,no
3846,6567.531938971562,refund,morning,165,online,no
3847,9711.797564609175,credit,night,733,in-store,no
3848,5626.266222534606,refund,morning,581,online,no
3849,7150.385231675019,debit,morning,821,online,no
3850,693.8200211345077,refund,afternoon,224,in-store,no
3851,4182.493288211777,credit,evening,124,online,no
3852,1172.4212667933139,credit,evening,948,in-store,no
3853,6131.830397009739,refund,afternoon,344,in-store,no
3854,9385.436760559405,debit,evening,851,online,no
3855,6621.159547391669,credit,morning,524,online,no
3856,777.262452661071,credit,night,52,online,no
3857,3553.1153878009777,credit,morning,129,online,no
3858,5511.127160614107,credit,morning,135,online,no
3859,4038.0454837711895,credit,night,657,online,no
3860,8338.103664646971,debit,afternoon,127,in-store,yes
3861,8148.563337052792,refund,morning,738,in-store,no
3862,6122.191890831182,debit,morning,939,online,no
3863,3740.8448718757254,debit,afternoon,71,in-store,no
3864,2560.810373894809,credit,morning,273,online,no
3865,1067.6844389491619,debit,morning,187,online,no
3866,3555.427858030675,credit,evening,3,in-store,no
3867,4137.593446905118,debit,afternoon,285,in-store,no
3868,6761.471021789695,credit,morning,22,online,no
3869,6585.016644732759,credit,morning,166,online,no
3870,710.3803150161569,debit,night,310,online,no
3871,3958.6405611572663,debit,night,875,in-store,no
3872,1825.9708835014455,refund,night,477,online,no
3873,1576.558926114889,refund,morning,498,online,no
3874,8274.748475875087,refund,morning,434,in-store,no
3875,428.73301499541276,debit,night,758,in-store,no
3876,4197.636930262192,debit,evening,234,in-store,no
3877,1690.3545211075168,credit,evening,837,online,no
3878,8794.508854627955,refund,evening,670,online,no
3879,5574.834727617601,credit,evening,663,in-store,no
3880,2321.492557404712,credit,afternoon,725,online,no
3881,5029.2485987921,credit,night,376,online,no
3882,7317.548733434127,credit,morning,730,in-store,no
3883,9581.598909105143,refund,night,246,in-store,no
3884,2212.2555824117353,credit,evening,303,online,no
3885,8862.955903572158,debit,morning,405,in-store,no
3886,9343.698100533227,debit,afternoon,788,in-store,no
3887,9165.041239875341,debit,night,663,online,no
3888,6357.78942505048,refund,morning,708,online,no
3889,6301.90833780273,credit,morning,917,online,no
3890,4038.0742255063897,refund,evening,21,online,no
3891,7526.454844214841,credit,evening,257,online,no
3892,5317.62724332581,refund,night,399,online,no
3893,6777.6063315706615,refund,afternoon,529,in-store,no
3894,4290.294459449467,credit,morning,51,in-store,no
3895,7317.649675790959,refund,evening,447,in-store,no
3896,8246.470460869445,credit,night,270,online,yes
3897,1472.898203462133,debit,evening,827,online,no
3898,8330.967858586539,debit,night,595,online,no
3899,5407.562352585169,debit,evening,818,online,no
3900,8448.21243181134,refund,afternoon,636,online,no
3901,4318.704046346736,debit,morning,802,in-store,no
3902,3796.61444897652,credit,evening,262,online,no
3903,9151.456717847052,debit,morning,365,in-store,no
3904,2519.180982808529,debit,night,49,online,no
3905,8443.681129608569,refund,afternoon,518,in-store,no
3906,4845.365519368947,credit,morning,629,in-store,no
3907,5145.8134710870845,refund,evening,118,in-store,no
3908,3091.5981320799456,refund,morning,453,in-store,no
3909,5734.691584183966,credit,morning,775,in-store,no
3910,3258.859850799351,refund,night,865,in-store,no
3911,402.3014482741066,credit,afternoon,973,in-store,no
3912,2727.266067390117,debit,afternoon,947,online,no
3913,73.72664363184089,credit,morning,886,online,no
3914,9783.764322697998,credit,morning,641,in-store,no
3915,9657.814626099278,credit,night,397,online,no
3916,3957.6014217483275,refund,morning,683,online,no
3917,7286.424834853064,credit,night,27,in-store,no
3918,3464.6029231201455,credit,afternoon,711,online,no
3919,6714.220639288901,credit,afternoon,372,in-store,no
3920,8056.246130029331,debit,night,899,online,no
3921,9468.094884475486,credit,morning,826,in-store,no
3922,4008.1206357382234,refund,afternoon,857,online,no
3923,7835.146849730916,credit,evening,97,in-store,no
3924,2666.6252218148666,credit,night,1000,online,no
3925,9903.419714898548,debit,afternoon,529,online,no
3926,267.43829165586794,credit,afternoon,685,online,no
3927,6039.2527769461985,refund,afternoon,974,in-store,no
3928,6598.464756696758,credit,evening,613,in-store,no
3929,6883.575115170547,refund,evening,186,online,no
3930,1212.6719121029992,debit,evening,696,online,no
3931,9385.912536896572,credit,morning,950,in-store,no
3932,1820.0209577103271,debit,night,215,online,no
3933,6231.306498366012,credit,morning,251,online,no
3934,2234.5340304396186,refund,evening,216,in-store,no
3935,3079.0920060424965,debit,night,29,in-store,no
3936,5469.120831863962,credit,morning,102,online,no
3937,4177.762251460119,refund,morning,123,in-store,no
3938,1610.6537537552979,debit,morning,54,online,no
3939,1717.6546601842745,credit,evening,283,online,no
3940,4187.266433746368,debit,afternoon,614,in-store,no
3941,7575.256952972252,credit,night,117,online,no
3942,8980.666822009407,refund,evening,616,in-store,no
3943,850.4353459712346,refund,night,557,in-store,no
3944,3937.1080365184166,debit,evening,114,online,no
3945,1011.4531815915375,debit,morning,855,in-store,no
3946,175.75888151965285,credit,morning,543,online,no
3947,6620.569639613126,refund,afternoon,676,in-store,no
3948,6028.469925246212,credit,afternoon,977,online,no
3949,1638.560947010713,refund,night,701,in-store,no
3950,2345.7902025997105,debit,afternoon,293,online,no
3951,246.84045890873864,credit,afternoon,195,online,no
3952,8351.122584887093,credit,night,292,in-store,no
3953,9747.15905452503,refund,evening,887,online,no
3954,1363.2407725789612,refund,afternoon,261,online,no
3955,2322.437385515328,refund,evening,942,online,no
3956,8685.41114422987,debit,morning,207,online,yes
3957,9265.373341582286,credit,afternoon,564,online,no
3958,4202.077554240035,refund,morning,49,online,no
3959,515.7184979680505,debit,morning,6,in-store,no
3960,403.5244185912658,refund,evening,379,in-store,no
3961,5743.759162029414,credit,night,394,in-store,no
3962,3935.0221378428582,refund,afternoon,886,in-store,no
3963,296.23775150076864,credit,evening,224,online,no
3964,5836.691399202442,debit,night,23,online,no
3965,122.9123405243345,debit,morning,657,in-store,no
3966,7875.845861911237,refund,afternoon,110,online,no
3967,3071.263898806682,credit,morning,724,in-store,no
3968,412.1774500622287,credit,morning,812,online,no
3969,5887.638687621702,credit,afternoon,553,online,no
3970,3982.867300186216,refund,night,399,in-store,no
3971,9738.266129437923,credit,night,172,online,no
3972,5446.544638411985,credit,afternoon,698,in-store,no
3973,2759.639418559713,credit,afternoon,726,in-store,no
3974,7097.294257693408,credit,evening,306,in-store,no
3975,2722.205105401686,refund,evening,564,online,no
3976,9043.390481161576,refund,morning,582,online,no
3977,3753.4724853686907,credit,afternoon,708,in-store,no
3978,5503.18694213429,credit,night,959,online,no
3979,515.2253072040463,debit,morning,954,in-store,no
3980,4266.951167142785,debit,morning,151,in-store,no
3981,8325.31176121334,credit,morning,428,online,no
3982,8058.431565579786,credit,morning,621,in-store,no
3983,2250.9424029467273,debit,night,467,online,no
3984,2268.529919395521,debit,morning,630,online,no
3985,8174.880069010235,credit,afternoon,877,online,no
3986,9304.680217491561,refund,evening,607,in-store,no
3987,962.6556035173055,refund,night,768,in-store,no
3988,4506.08580786799,credit,afternoon,556,online,no
3989,3381.1682468526474,credit,afternoon,948,online,no
3990,8708.177670019819,debit,afternoon,67,in-store,no
3991,844.4138976533875,debit,evening,156,online,no
3992,2119.1481661547937,refund,evening,835,online,no
3993,7527.158692489078,credit,evening,206,in-store,no
3994,522.4255513223437,debit,afternoon,786,in-store,no
3995,4930.4284533357495,refund,evening,155,in-store,no
3996,4426.649276450403,refund,morning,691,online,no
3997,3350.6677780975992,refund,evening,509,in-store,no
3998,3951.7774300360484,debit,night,572,in-store,no
3999,5304.106463433027,debit,afternoon,74,in-store,no
4000,1622.0599102999474,credit,afternoon,49,in-store,no
4001,5724.238824053092,credit,morning,783,in-store,no
4002,8056.268969706864,refund,evening,467,in-store,no
4003,7604.007688603689,refund,evening,585,in-store,no
4004,1547.4600478907992,debit,night,708,online,no
4005,1501.0022027173243,debit,morning,911,in-store,no
4006,2689.061933771684,credit,night,179,online,no
4007,3617.1365161469616,credit,night,48,online,no
4008,4090.471258270741,credit,afternoon,72,in-store,no
4009,6800.175196165119,debit,afternoon,113,online,no
4010,576.2375173366956,refund,evening,757,in-store,no
4011,356.3803152184032,credit,evening,897,online,no
4012,3925.186523809651,credit,night,903,in-store,no
4013,6974.665284458425,debit,evening,821,online,no
4014,1942.4190761352609,credit,night,159,in-store,no
4015,6418.629767749954,refund,evening,786,in-store,no
4016,2605.683098023592,debit,evening,780,online,no
4017,8862.000227047029,credit,afternoon,816,online,no
4018,8957.942543223498,credit,afternoon,30,in-store,no
4019,2979.8991707704517,debit,afternoon,97,online,no
4020,2307.637602092773,debit,afternoon,251,in-store,no
4021,4118.92668094165,credit,morning,519,online,no
4022,2412.9105359496857,refund,afternoon,92,in-store,no
4023,6727.114594484119,debit,morning,113,online,no
4024,8262.386198637372,refund,afternoon,259,in-store,no
4025,6734.190387803058,credit,evening,107,online,no
4026,8245.260968021,refund,night,575,in-store,no
4027,3975.9517004526665,credit,evening,390,online,no
4028,1571.60653738152,credit,evening,991,in-store,no
4029,7382.129964501945,credit,morning,358,online,no
4030,3611.1403063641233,credit,afternoon,783,online,no
4031,6715.995544039034,refund,night,199,in-store,no
4032,2713.732980397839,credit,night,427,online,no
4033,821.48405171866,credit,afternoon,478,online,no
4034,9925.892136922756,refund,morning,859,in-store,no
4035,1570.4530642266868,debit,morning,849,in-store,no
4036,9884.325729695176,refund,morning,503,in-store,no
4037,9773.026526338808,refund,night,658,in-store,no
4038,7940.242858041316,refund,morning,918,online,no
4039,6597.6353911991555,credit,morning,573,online,no
4040,5782.292432008336,credit,night,120,online,no
4041,8662.354438324568,credit,night,573,in-store,no
4042,2901.5008209786847,debit,evening,309,online,no
4043,4682.135312723922,credit,night,538,online,no
4044,6197.705793971354,debit,afternoon,627,in-store,no
4045,4117.792853936216,credit,night,475,online,no
4046,4280.5896763617775,refund,night,552,online,no
4047,3309.5438283458234,credit,morning,344,in-store,no
4048,5646.675848678515,debit,evening,628,online,no
4049,8507.239534871009,debit,morning,136,in-store,no
4050,2023.2684962830654,credit,evening,277,in-store,no
4051,9344.98605714688,refund,morning,989,online,no
4052,6893.985660944814,credit,afternoon,811,online,no
4053,8234.499394673501,credit,morning,533,online,no
4054,5566.345019373816,credit,morning,899,in-store,no
4055,7797.3718472263945,refund,afternoon,31,in-store,no
4056,171.8419694212774,debit,afternoon,247,online,no
4057,8185.6204435475565,refund,night,411,online,yes
4058,410.98720226281154,debit,morning,27,in-store,no
4059,8900.234629864995,debit,afternoon,73,online,no
4060,9919.707844914046,debit,afternoon,953,online,no
4061,2947.7339471460105,refund,night,97,in-store,no
4062,2111.0823772950785,credit,evening,673,online,no
4063,7655.980004941826,credit,afternoon,346,online,no
4064,2537.7331457933296,credit,afternoon,476,online,no
4065,8656.968207890313,credit,morning,300,online,no
4066,1037.3974956531922,credit,night,299,in-store,no
4067,1268.292411829789,refund,morning,287,in-store,no
4068,9791.72403545515,refund,evening,885,in-store,no
4069,6741.650593717346,refund,night,449,in-store,no
4070,8470.403372045239,refund,morning,212,online,no
4071,3250.0504797416647,refund,afternoon,76,online,no
4072,6768.072657710838,refund,afternoon,401,online,no
4073,5946.475854812886,refund,night,655,online,no
4074,6035.46970002824,credit,afternoon,34,in-store,no
4075,6828.499270781838,debit,morning,498,online,no
4076,5757.838139559694,refund,night,848,online,no
4077,4296.333069333633,debit,afternoon,516,in-store,no
4078,2766.467716861663,refund,afternoon,328,in-store,no
4079,7688.127495822888,refund,evening,98,in-store,no
4080,2270.46157573183,credit,evening,366,online,no
4081,6926.619518482597,debit,night,729,in-store,no
4082,2340.9948982667734,credit,evening,463,online,no
4083,6257.048397844995,credit,morning,28,online,no
4084,7473.311888618999,debit,afternoon,713,in-store,no
4085,2194.9517501763266,credit,afternoon,386,in-store,no
4086,608.8335756044697,refund,afternoon,273,in-store,no
4087,1318.427692511799,refund,night,826,online,no
4088,6063.909703037544,refund,night,127,online,yes
4089,8495.969598195097,refund,evening,202,online,no
4090,459.5182441418894,refund,afternoon,521,in-store,no
4091,7344.171077826046,credit,afternoon,287,online,no
4092,3419.7732730410207,credit,afternoon,450,online,no
4093,4790.49841549603,refund,afternoon,88,online,no
4094,9289.3069029572,refund,afternoon,318,online,no
4095,3326.3953323110964,credit,morning,19,in-store,no
4096,4658.715970055466,debit,afternoon,593,online,no
4097,146.68732345920424,credit,morning,107,in-store,no
4098,825.1712128483352,credit,afternoon,458,in-store,no
4099,2593.3299954364925,credit,night,311,online,no
4100,288.24388580253327,credit,night,412,online,no
4101,6317.439507222027,credit,morning,742,in-store,no
4102,4269.719584448209,debit,afternoon,624,online,no
4103,5485.97057525294,refund,night,732,in-store,no
4104,1754.7253871043322,refund,night,635,online,no
4105,2966.360974071795,debit,afternoon,498,online,yes
4106,6641.606503778724,refund,afternoon,244,in-store,no
4107,9653.374209067693,refund,night,690,online,no
4108,513.6635682860699,refund,afternoon,577,in-store,no
4109,8904.939365344108,debit,evening,380,in-store,no
4110,5773.0432010989725,debit,afternoon,515,online,no
4111,5643.556471888681,refund,night,207,in-store,no
4112,5007.782566725526,refund,night,948,online,no
4113,703.246918182792,refund,morning,394,online,no
4114,907.8697488442451,credit,evening,21,online,no
4115,6013.11093653427,credit,night,805,in-store,no
4116,3416.1761286412275,credit,evening,527,online,no
4117,9173.50798511103,debit,afternoon,343,online,no
4118,4071.839468221128,refund,night,718,in-store,no
4119,1441.3817724393843,debit,morning,975,in-store,no
4120,7150.04114668534,debit,night,202,in-store,no
4121,2940.6006801956883,debit,morning,120,in-store,no
4122,5259.448370485373,refund,evening,649,online,no
4123,6981.3495271966485,credit,morning,812,online,no
4124,9003.638470908683,refund,afternoon,807,online,no
4125,7923.990036068744,refund,afternoon,389,online,no
4126,6766.847068048513,debit,afternoon,537,in-store,no
4127,6799.535492127485,debit,night,824,in-store,no
4128,9459.787193880544,debit,afternoon,234,online,no
4129,2965.282733990395,credit,afternoon,633,in-store,no
4130,21.109821019912204,credit,night,602,in-store,no
4131,2726.826048388005,credit,evening,320,in-store,no
4132,2186.7348824711726,refund,afternoon,712,in-store,no
4133,6621.727505288842,debit,afternoon,982,in-store,no
4134,6340.778881657635,refund,night,180,online,no
4135,5938.679213220191,credit,evening,857,online,no
4136,172.27199766244246,debit,evening,368,in-store,no
4137,7290.492763961968,credit,evening,76,in-store,no
4138,3242.0688207300605,debit,night,649,online,no
4139,6653.909330176245,debit,morning,650,online,no
4140,5570.2185007365115,refund,morning,496,in-store,no
4141,3433.8819450247925,refund,afternoon,522,in-store,no
4142,1354.4169083700365,credit,afternoon,201,in-store,no
4143,953.2447876282047,refund,afternoon,830,online,no
4144,8316.868147791114,refund,morning,346,in-store,no
4145,9184.791445394765,refund,night,483,in-store,no
4146,6501.3825871753525,debit,afternoon,219,in-store,yes
4147,1043.3068074562289,refund,night,60,in-store,no
4148,4026.2518967135247,credit,afternoon,991,in-store,no
4149,7292.102609050521,debit,night,659,in-store,no
4150,7800.41063126058,debit,night,619,in-store,no
4151,1191.004036687975,refund,morning,550,in-store,no
4152,10.306881265370334,debit,night,646,online,no
4153,7124.249088347244,credit,evening,911,online,no
4154,3572.3957981021945,credit,morning,221,online,no
4155,2552.26850286642,debit,afternoon,815,in-store,no
4156,138.84572319735915,refund,morning,941,online,no
4157,5407.591073547382,refund,evening,502,online,no
4158,8512.995846905558,debit,evening,133,online,no
4159,9576.740146263153,credit,night,846,online,no
4160,5661.792056626759,debit,evening,53,online,no
4161,5149.468664121543,refund,evening,450,in-store,no
4162,859.7132910375186,refund,evening,62,online,no
4163,5493.239287410572,debit,evening,23,in-store,no
4164,3805.990998864292,credit,afternoon,44,in-store,no
4165,6075.2814560269335,debit,afternoon,820,online,no
4166,3893.3762152867016,credit,morning,558,in-store,no
4167,2410.5882432691637,credit,night,659,online,no
4168,958.7030995314813,debit,afternoon,728,in-store,no
4169,3156.0352614430685,debit,evening,852,in-store,no
4170,975.4818945346452,credit,night,47,online,no
4171,1777.2005387315994,credit,afternoon,859,in-store,no
4172,9873.488224209665,credit,morning,820,in-store,no
4173,4446.59453349712,credit,evening,24,in-store,no
4174,5323.398947385115,refund,night,657,in-store,no
4175,8737.449102084782,debit,afternoon,89,in-store,no
4176,9955.73331590197,credit,night,174,in-store,no
4177,5831.317348953368,debit,afternoon,576,in-store,no
4178,8126.6134722312745,credit,morning,119,in-store,no
4179,3276.140833123386,debit,evening,735,online,no
4180,3064.382134898438,debit,morning,668,in-store,no
4181,4033.0101727356564,credit,evening,178,online,no
4182,6728.347554109755,credit,evening,832,online,no
4183,6825.094975658437,debit,night,924,in-store,no
4184,3159.2419521480138,debit,afternoon,342,in-store,no
4185,1340.7671421249206,debit,morning,568,online,no
4186,6327.63860209043,refund,morning,59,online,no
4187,1291.9753632657576,credit,morning,901,online,no
4188,5789.140157211007,refund,night,438,in-store,yes
4189,6937.287059282527,refund,night,428,in-store,no
4190,7009.108848980572,credit,night,426,in-store,no
4191,7537.186385489372,credit,evening,968,online,no
4192,8729.86562144099,refund,morning,381,in-store,no
4193,5004.590329728237,credit,evening,486,in-store,no
4194,7305.189403400416,debit,morning,732,in-store,no
4195,6195.535626304709,debit,morning,185,in-store,no
4196,1874.5329985788487,refund,afternoon,559,online,no
4197,266.6395522453876,refund,morning,460,in-store,no
4198,2852.568442912568,credit,night,889,in-store,no
4199,4435.906726312818,credit,night,921,online,yes
4200,6174.8883848422765,refund,night,102,in-store,no
4201,8501.093711727022,refund,afternoon,556,online,no
4202,1970.4947098945947,debit,afternoon,15,online,no
4203,1264.2424010857862,debit,evening,748,in-store,no
4204,9635.164675268532,credit,morning,873,online,no
4205,1089.365148170307,debit,morning,51,in-store,no
4206,4790.12579037082,credit,night,309,online,no
4207,5859.781650645085,credit,night,34,online,no
4208,5418.330464865308,credit,night,636,in-store,no
4209,869.4612487591025,debit,night,589,online,no
4210,579.6988708961575,refund,night,904,in-store,no
4211,1063.7794403357464,refund,night,635,in-store,no
4212,5860.020961887399,debit,morning,205,in-store,no
4213,5448.005427466867,refund,afternoon,740,in-store,no
4214,2345.070512447075,credit,night,70,online,no
4215,6381.36367703746,refund,morning,230,in-store,no
4216,8202.474345535937,debit,night,480,online,no
4217,425.3738088674717,refund,evening,533,in-store,no
4218,4986.3181360449435,credit,evening,108,online,no
4219,6896.211016905876,credit,morning,876,online,no
4220,2530.596151426174,debit,afternoon,241,online,no
4221,3084.6313438785596,debit,evening,251,online,no
4222,6140.242650863945,debit,evening,135,in-store,no
4223,8980.373581502932,credit,afternoon,90,in-store,no
4224,8101.144958825965,refund,evening,591,online,no
4225,5835.470888804839,refund,night,440,online,no
4226,7304.91496039492,debit,afternoon,689,in-store,no
4227,3654.576477375909,refund,evening,298,online,no
4228,6413.24562570659,refund,afternoon,407,online,no
4229,4667.154095364294,debit,night,308,in-store,no
4230,1907.4620032110336,debit,evening,102,online,no
4231,7020.365356033799,credit,morning,361,online,no
4232,5569.081727114732,credit,evening,847,in-store,no
4233,3592.629603716378,credit,evening,624,online,no
4234,9114.278508885522,credit,night,693,in-store,no
